1.082014	7.999953	20.049768	0.104540	7.999802	20.046297	
1.087327	7.999794	20.071841	0.104294	7.999740	20.068475	
1.101066	7.998682	20.152377	0.103352	7.998568	20.149552	
1.114806	7.995560	20.270214	0.101922	7.995375	20.267904	
1.128545	7.988533	20.429155	0.100146	7.988276	20.427632	
1.142285	7.974836	20.632249	0.098660	7.974671	20.631984	
1.162468	7.934571	21.015021	0.099555	7.934434	21.017000	
1.182652	7.856230	21.500160	0.104831	7.856223	21.503940	
1.202835	7.721103	22.083134	0.105628	7.721304	22.086847	
1.223019	7.509547	22.749676	0.098927	7.509638	22.750254	
1.239920	7.260833	23.353406	0.101904	7.260985	23.350939	
1.256821	6.939624	23.976049	0.106334	6.939625	23.972443	
1.273723	6.544072	24.595263	0.099787	6.544155	24.594114	
1.290624	6.078128	25.191805	0.101755	6.078121	25.194417	
1.307525	5.552301	25.749157	0.106112	5.552297	25.752745	
1.324427	4.982698	26.251817	0.099237	4.982896	26.252964	
1.341328	4.388565	26.686286	0.102312	4.388606	26.683811	
1.358229	3.790747	27.044383	0.106241	3.790577	27.041052	
1.370903	3.352774	27.262463	0.101925	3.352869	27.259777	
1.383577	2.931924	27.440656	0.098533	2.932083	27.440624	
1.396250	2.534311	27.583517	0.100762	2.534546	27.585721	
1.408924	2.165404	27.695817	0.104959	2.165544	27.699409	
1.421598	1.829646	27.782220	0.106603	1.829769	27.786642	
1.434272	1.527910	27.847583	0.105063	1.528089	27.851750	
1.446945	1.260112	27.896080	0.102107	1.260416	27.899483	
1.459619	1.026720	27.931099	0.099624	1.027010	27.933247	
1.470354	0.855763	27.952456	0.098562	0.855851	27.953712	
1.481089	0.707003	27.968063	0.098420	0.707151	27.968402	
1.491823	0.578533	27.979294	0.098919	0.578753	27.978692	
1.502558	0.469087	27.987204	0.099746	0.469077	27.986044	
1.511610	0.390599	27.991931	0.100520	0.390692	27.990289	
1.520661	0.323120	27.995359	0.101270	0.323192	27.993407	
1.529712	0.265419	27.997822	0.101952	0.265411	27.995708	
1.538764	0.216564	27.999568	0.102544	0.216480	27.996983	
1.543712	0.193284	28.000290	0.102828	0.193374	27.997826	
1.548660	0.172165	28.000884	0.103084	0.172270	27.998194	
1.553608	0.153050	28.001370	0.103315	0.153083	27.998654	
1.558556	0.135789	28.001769	0.103521	0.135710	27.998884	
1.561156	0.127395	28.001948	0.103621	0.127535	27.998904	
1.563756	0.119464	28.002110	0.103715	0.119369	27.999161	
1.566356	0.112145	28.002248	0.103799	0.112172	27.999248	
1.568956	0.105714	28.002356	0.103867	0.105713	27.999329	
1.571556	0.100513	28.002426	0.103911	0.100562	27.999325	
1.574157	0.096824	28.002448	0.103923	0.096957	27.999388	
1.576757	0.094912	28.002414	0.103898	0.095006	27.999363	
1.579357	0.095021	28.002311	0.103831	0.095206	27.999294	
1.583020	0.099027	28.002008	0.103662	0.099055	27.999109	
